a,b,c,x,y,d
,,,-00.000000640000,  -6.16000,
,,,-00.000000639000,  -6.16000,
,,,-00.000000638000,  -6.16000,
,,,-00.000000637000,  -6.16000,
,,,-00.000000636000,  -6.24000,
,,,-00.000000635000,  -6.24000,
,,,-00.000000634000,  -6.24000,
,,,-00.000000633000,  -6.24000,
,,,-00.000000632000,  -6.24000,
,,,-00.000000631000,  -6.24000,
,,,-00.000000630000,  -6.24000,
,,,-00.000000629000,  -6.24000,
,,,-00.000000628000,  -6.24000,
,,,-00.000000627000,  -6.24000,
,,,-00.000000626000,  -6.24000,
,,,-00.000000625000,  -6.32000,
,,,-00.000000624000,  -6.32000,
,,,-00.000000623000,  -6.32000,
,,,-00.000000622000,  -6.24000,
,,,-00.000000621000,  -6.32000,
,,,-00.000000620000,  -6.32000,
,,,-00.000000619000,  -6.32000,
,,,-00.000000618000,  -6.32000,
,,,-00.000000617000,  -6.32000,
,,,-00.000000616000,  -6.32000,
,,,-00.000000615000,  -6.32000,
,,,-00.000000614000,  -6.32000,
,,,-00.000000613000,  -6.32000,
,,,-00.000000612000,  -6.32000,
,,,-00.000000611000,  -6.32000,
,,,-00.000000610000,  -6.32000,
,,,-00.000000609000,  -6.32000,
,,,-00.000000608000,  -6.32000,
,,,-00.000000607000,  -6.32000,
,,,-00.000000606000,  -6.32000,
,,,-00.000000605000,  -6.32000,
,,,-00.000000604000,  -6.32000,
,,,-00.000000603000,  -6.32000,
,,,-00.000000602000,  -6.32000,
,,,-00.000000601000,  -6.32000,
,,,-00.000000600000,  -6.32000,
,,,-00.000000599000,  -6.32000,
,,,-00.000000598000,  -6.32000,
,,,-00.000000597000,  -6.32000,
,,,-00.000000596000,  -6.32000,
,,,-00.000000595000,  -6.32000,
,,,-00.000000594000,  -6.32000,
,,,-00.000000593000,  -6.32000,
,,,-00.000000592000,  -6.32000,
,,,-00.000000591000,  -6.32000,
,,,-00.000000590000,  -6.24000,
,,,-00.000000589000,  -6.24000,
,,,-00.000000588000,  -6.24000,
,,,-00.000000587000,  -6.24000,
,,,-00.000000586000,  -6.24000,
,,,-00.000000585000,  -6.24000,
,,,-00.000000584000,  -6.24000,
,,,-00.000000583000,  -6.24000,
,,,-00.000000582000,  -6.24000,
,,,-00.000000581000,  -6.24000,
,,,-00.000000580000,  -6.24000,
,,,-00.000000579000,  -6.24000,
,,,-00.000000578000,  -6.24000,
,,,-00.000000577000,  -6.16000,
,,,-00.000000576000,  -6.24000,
,,,-00.000000575000,  -6.16000,
,,,-00.000000574000,  -6.16000,
,,,-00.000000573000,  -6.16000,
,,,-00.000000572000,  -6.16000,
,,,-00.000000571000,  -6.16000,
,,,-00.000000570000,  -6.16000,
,,,-00.000000569000,  -6.16000,
,,,-00.000000568000,  -6.08000,
,,,-00.000000567000,  -6.08000,
,,,-00.000000566000,  -6.08000,
,,,-00.000000565000,  -6.08000,
,,,-00.000000564000,  -6.08000,
,,,-00.000000563000,  -6.08000,
,,,-00.000000562000,  -6.08000,
,,,-00.000000561000,  -6.08000,
,,,-00.000000560000,  -6.00000,
,,,-00.000000559000,  -6.00000,
,,,-00.000000558000,  -6.00000,
,,,-00.000000557000,  -6.00000,
,,,-00.000000556000,  -6.00000,
,,,-00.000000555000,  -6.00000,
,,,-00.000000554000,  -5.92000,
,,,-00.000000553000,  -5.92000,
,,,-00.000000552000,  -5.92000,
,,,-00.000000551000,  -5.92000,
,,,-00.000000550000,  -5.92000,
,,,-00.000000549000,  -5.92000,
,,,-00.000000548000,  -5.84000,
,,,-00.000000547000,  -5.84000,
,,,-00.000000546000,  -5.84000,
,,,-00.000000545000,  -5.84000,
,,,-00.000000544000,  -5.84000,
,,,-00.000000543000,  -5.84000,
,,,-00.000000542000,  -5.84000,
,,,-00.000000541000,  -5.76000,
,,,-00.000000540000,  -5.76000,
,,,-00.000000539000,  -5.76000,
,,,-00.000000538000,  -5.76000,
,,,-00.000000537000,  -5.68000,
,,,-00.000000536000,  -5.68000,
,,,-00.000000535000,  -5.68000,
,,,-00.000000534000,  -5.68000,
,,,-00.000000533000,  -5.68000,
,,,-00.000000532000,  -5.68000,
,,,-00.000000531000,  -5.60000,
,,,-00.000000530000,  -5.60000,
,,,-00.000000529000,  -5.60000,
,,,-00.000000528000,  -5.60000,
,,,-00.000000527000,  -5.52000,
,,,-00.000000526000,  -5.52000,
,,,-00.000000525000,  -5.52000,
,,,-00.000000524000,  -5.52000,
,,,-00.000000523000,  -5.52000,
,,,-00.000000522000,  -5.44000,
,,,-00.000000521000,  -5.44000,
,,,-00.000000520000,  -5.44000,
,,,-00.000000519000,  -5.44000,
,,,-00.000000518000,  -5.36000,
,,,-00.000000517000,  -5.36000,
,,,-00.000000516000,  -5.36000,
,,,-00.000000515000,  -5.36000,
,,,-00.000000514000,  -5.28000,
,,,-00.000000513000,  -5.28000,
,,,-00.000000512000,  -5.28000,
,,,-00.000000511000,  -5.28000,
,,,-00.000000510000,  -5.20000,
,,,-00.000000509000,  -5.20000,
,,,-00.000000508000,  -5.20000,
,,,-00.000000507000,  -5.20000,
,,,-00.000000506000,  -5.12000,
,,,-00.000000505000,  -5.12000,
,,,-00.000000504000,  -5.12000,
,,,-00.000000503000,  -5.04000,
,,,-00.000000502000,  -5.04000,
,,,-00.000000501000,  -5.04000,
,,,-00.000000500000,  -5.04000,
,,,-00.000000499000,  -4.96000,
,,,-00.000000498000,  -4.96000,
,,,-00.000000497000,  -4.96000,
,,,-00.000000496000,  -4.88000,
,,,-00.000000495000,  -4.88000,
,,,-00.000000494000,  -4.88000,
,,,-00.000000493000,  -4.80000,
,,,-00.000000492000,  -4.80000,
,,,-00.000000491000,  -4.80000,
,,,-00.000000490000,  -4.72000,
,,,-00.000000489000,  -4.72000,
,,,-00.000000488000,  -4.72000,
,,,-00.000000487000,  -4.64000,
,,,-00.000000486000,  -4.64000,
,,,-00.000000485000,  -4.64000,
,,,-00.000000484000,  -4.56000,
,,,-00.000000483000,  -4.56000,
,,,-00.000000482000,  -4.48000,
,,,-00.000000481000,  -4.48000,
,,,-00.000000480000,  -4.48000,
,,,-00.000000479000,  -4.40000,
,,,-00.000000478000,  -4.40000,
,,,-00.000000477000,  -4.40000,
,,,-00.000000476000,  -4.32000,
,,,-00.000000475000,  -4.32000,
,,,-00.000000474000,  -4.24000,
,,,-00.000000473000,  -4.24000,
,,,-00.000000472000,  -4.16000,
,,,-00.000000471000,  -4.16000,
,,,-00.000000470000,  -4.16000,
,,,-00.000000469000,  -4.08000,
,,,-00.000000468000,  -4.08000,
,,,-00.000000467000,  -4.00000,
,,,-00.000000466000,  -4.00000,
,,,-00.000000465000,  -3.92000,
,,,-00.000000464000,  -3.92000,
,,,-00.000000463000,  -3.84000,
,,,-00.000000462000,  -3.84000,
,,,-00.000000461000,  -3.84000,
,,,-00.000000460000,  -3.76000,
,,,-00.000000459000,  -3.76000,
,,,-00.000000458000,  -3.68000,
,,,-00.000000457000,  -3.68000,
,,,-00.000000456000,  -3.60000,
,,,-00.000000455000,  -3.60000,
,,,-00.000000454000,  -3.52000,
,,,-00.000000453000,  -3.52000,
,,,-00.000000452000,  -3.44000,
,,,-00.000000451000,  -3.44000,
,,,-00.000000450000,  -3.36000,
,,,-00.000000449000,  -3.36000,
,,,-00.000000448000,  -3.28000,
,,,-00.000000447000,  -3.28000,
,,,-00.000000446000,  -3.20000,
,,,-00.000000445000,  -3.20000,
,,,-00.000000444000,  -3.20000,
,,,-00.000000443000,  -3.12000,
,,,-00.000000442000,  -3.12000,
,,,-00.000000441000,  -3.04000,
,,,-00.000000440000,  -3.04000,
,,,-00.000000439000,  -2.96000,
,,,-00.000000438000,  -2.96000,
,,,-00.000000437000,  -2.88000,
,,,-00.000000436000,  -2.88000,
,,,-00.000000435000,  -2.80000,
,,,-00.000000434000,  -2.80000,
,,,-00.000000433000,  -2.72000,
,,,-00.000000432000,  -2.72000,
,,,-00.000000431000,  -2.64000,
,,,-00.000000430000,  -2.56000,
,,,-00.000000429000,  -2.56000,
,,,-00.000000428000,  -2.48000,
,,,-00.000000427000,  -2.48000,
,,,-00.000000426000,  -2.48000,
,,,-00.000000425000,  -2.40000,
,,,-00.000000424000,  -2.32000,
,,,-00.000000423000,  -2.32000,
,,,-00.000000422000,  -2.24000,
,,,-00.000000421000,  -2.24000,
,,,-00.000000420000,  -2.16000,
,,,-00.000000419000,  -2.16000,
,,,-00.000000418000,  -2.08000,
,,,-00.000000417000,  -2.08000,
,,,-00.000000416000,  -2.00000,
,,,-00.000000415000,  -2.00000,
,,,-00.000000414000,  -1.92000,
,,,-00.000000413000,  -1.92000,
,,,-00.000000412000,  -1.84000,
,,,-00.000000411000,  -1.84000,
,,,-00.000000410000,  -1.76000,
,,,-00.000000409000,  -1.76000,
,,,-00.000000408000,  -1.68000,
,,,-00.000000407000,  -1.60000,
,,,-00.000000406000,  -1.60000,
,,,-00.000000405000,  -1.52000,
,,,-00.000000404000,  -1.52000,
,,,-00.000000403000,  -1.44000,
,,,-00.000000402000,  -1.44000,
,,,-00.000000401000,  -1.36000,
,,,-00.000000400000,  -1.36000,
,,,-00.000000399000,  -1.28000,
,,,-00.000000398000,  -1.20000,
,,,-00.000000397000,  -1.20000,
,,,-00.000000396000,  -1.12000,
,,,-00.000000395000,  -1.12000,
,,,-00.000000394000,  -1.04000,
,,,-00.000000393000,  -1.04000,
,,,-00.000000392000,  -0.96000,
,,,-00.000000391000,  -0.96000,
,,,-00.000000390000,  -0.88000,
,,,-00.000000389000,  -0.80000,
,,,-00.000000388000,  -0.80000,
,,,-00.000000387000,  -0.72000,
,,,-00.000000386000,  -0.72000,
,,,-00.000000385000,  -0.64000,
,,,-00.000000384000,  -0.64000,
,,,-00.000000383000,  -0.56000,
,,,-00.000000382000,  -0.48000,
,,,-00.000000381000,  -0.48000,
,,,-00.000000380000,  -0.40000,
,,,-00.000000379000,  -0.40000,
,,,-00.000000378000,  -0.32000,
,,,-00.000000377000,  -0.32000,
,,,-00.000000376000,  -0.24000,
,,,-00.000000375000,  -0.24000,
,,,-00.000000374000,  -0.16000,
,,,-00.000000373000,  -0.16000,
,,,-00.000000372000,  -0.08000,
,,,-00.000000371000,   0.00000,
,,,-00.000000370000,   0.00000,
,,,-00.000000369000,   0.08000,
,,,-00.000000368000,   0.08000,
,,,-00.000000367000,   0.16000,
,,,-00.000000366000,   0.24000,
,,,-00.000000365000,   0.24000,
,,,-00.000000364000,   0.32000,
,,,-00.000000363000,   0.32000,
,,,-00.000000362000,   0.40000,
,,,-00.000000361000,   0.40000,
,,,-00.000000360000,   0.48000,
,,,-00.000000359000,   0.48000,
,,,-00.000000358000,   0.56000,
,,,-00.000000357000,   0.64000,
,,,-00.000000356000,   0.64000,
,,,-00.000000355000,   0.72000,
,,,-00.000000354000,   0.72000,
,,,-00.000000353000,   0.80000,
,,,-00.000000352000,   0.80000,
,,,-00.000000351000,   0.88000,
,,,-00.000000350000,   0.88000,
,,,-00.000000349000,   0.96000,
,,,-00.000000348000,   1.04000,
,,,-00.000000347000,   1.04000,
,,,-00.000000346000,   1.12000,
,,,-00.000000345000,   1.12000,
,,,-00.000000344000,   1.20000,
,,,-00.000000343000,   1.20000,
,,,-00.000000342000,   1.28000,
,,,-00.000000341000,   1.28000,
,,,-00.000000340000,   1.36000,
,,,-00.000000339000,   1.36000,
,,,-00.000000338000,   1.44000,
,,,-00.000000337000,   1.52000,
,,,-00.000000336000,   1.52000,
,,,-00.000000335000,   1.60000,
,,,-00.000000334000,   1.60000,
,,,-00.000000333000,   1.68000,
,,,-00.000000332000,   1.68000,
,,,-00.000000331000,   1.76000,
,,,-00.000000330000,   1.76000,
,,,-00.000000329000,   1.84000,
,,,-00.000000328000,   1.84000,
,,,-00.000000327000,   1.92000,
,,,-00.000000326000,   1.92000,
,,,-00.000000325000,   2.00000,
,,,-00.000000324000,   2.08000,
,,,-00.000000323000,   2.08000,
,,,-00.000000322000,   2.16000,
,,,-00.000000321000,   2.16000,
,,,-00.000000320000,   2.24000,
,,,-00.000000319000,   2.24000,
,,,-00.000000318000,   2.32000,
,,,-00.000000317000,   2.32000,
,,,-00.000000316000,   2.40000,
,,,-00.000000315000,   2.48000,
,,,-00.000000314000,   2.48000,
,,,-00.000000313000,   2.48000,
,,,-00.000000312000,   2.56000,
,,,-00.000000311000,   2.56000,
,,,-00.000000310000,   2.64000,
,,,-00.000000309000,   2.64000,
,,,-00.000000308000,   2.72000,
,,,-00.000000307000,   2.72000,
,,,-00.000000306000,   2.80000,
,,,-00.000000305000,   2.88000,
,,,-00.000000304000,   2.88000,
,,,-00.000000303000,   2.96000,
,,,-00.000000302000,   2.96000,
,,,-00.000000301000,   3.04000,
,,,-00.000000300000,   3.04000,
,,,-00.000000299000,   3.12000,
,,,-00.000000298000,   3.12000,
,,,-00.000000297000,   3.12000,
,,,-00.000000296000,   3.20000,
,,,-00.000000295000,   3.20000,
,,,-00.000000294000,   3.28000,
,,,-00.000000293000,   3.28000,
,,,-00.000000292000,   3.36000,
,,,-00.000000291000,   3.36000,
,,,-00.000000290000,   3.44000,
,,,-00.000000289000,   3.44000,
,,,-00.000000288000,   3.52000,
,,,-00.000000287000,   3.52000,
,,,-00.000000286000,   3.60000,
,,,-00.000000285000,   3.60000,
,,,-00.000000284000,   3.68000,
,,,-00.000000283000,   3.68000,
,,,-00.000000282000,   3.76000,
,,,-00.000000281000,   3.76000,
,,,-00.000000280000,   3.84000,
,,,-00.000000279000,   3.84000,
,,,-00.000000278000,   3.84000,
,,,-00.000000277000,   3.92000,
,,,-00.000000276000,   3.92000,
,,,-00.000000275000,   4.00000,
,,,-00.000000274000,   4.00000,
,,,-00.000000273000,   4.08000,
,,,-00.000000272000,   4.08000,
,,,-00.000000271000,   4.16000,
,,,-00.000000270000,   4.16000,
,,,-00.000000269000,   4.24000,
,,,-00.000000268000,   4.24000,
,,,-00.000000267000,   4.24000,
,,,-00.000000266000,   4.32000,
,,,-00.000000265000,   4.32000,
,,,-00.000000264000,   4.40000,
,,,-00.000000263000,   4.40000,
,,,-00.000000262000,   4.40000,
,,,-00.000000261000,   4.48000,
,,,-00.000000260000,   4.48000,
,,,-00.000000259000,   4.56000,
,,,-00.000000258000,   4.56000,
,,,-00.000000257000,   4.56000,
,,,-00.000000256000,   4.64000,
,,,-00.000000255000,   4.64000,
,,,-00.000000254000,   4.72000,
,,,-00.000000253000,   4.72000,
,,,-00.000000252000,   4.72000,
,,,-00.000000251000,   4.80000,
,,,-00.000000250000,   4.80000,
,,,-00.000000249000,   4.80000,
,,,-00.000000248000,   4.88000,
,,,-00.000000247000,   4.88000,
,,,-00.000000246000,   4.88000,
,,,-00.000000245000,   4.96000,
,,,-00.000000244000,   4.96000,
,,,-00.000000243000,   5.04000,
,,,-00.000000242000,   5.04000,
,,,-00.000000241000,   5.04000,
,,,-00.000000240000,   5.12000,
,,,-00.000000239000,   5.12000,
,,,-00.000000238000,   5.20000,
,,,-00.000000237000,   5.20000,
,,,-00.000000236000,   5.20000,
,,,-00.000000235000,   5.28000,
,,,-00.000000234000,   5.28000,
,,,-00.000000233000,   5.28000,
,,,-00.000000232000,   5.28000,
,,,-00.000000231000,   5.36000,
,,,-00.000000230000,   5.36000,
,,,-00.000000229000,   5.36000,
,,,-00.000000228000,   5.44000,
,,,-00.000000227000,   5.44000,
,,,-00.000000226000,   5.44000,
,,,-00.000000225000,   5.52000,
,,,-00.000000224000,   5.52000,
,,,-00.000000223000,   5.52000,
,,,-00.000000222000,   5.60000,
,,,-00.000000221000,   5.60000,
,,,-00.000000220000,   5.60000,
,,,-00.000000219000,   5.68000,
,,,-00.000000218000,   5.68000,
,,,-00.000000217000,   5.68000,
,,,-00.000000216000,   5.68000,
,,,-00.000000215000,   5.76000,
,,,-00.000000214000,   5.76000,
,,,-00.000000213000,   5.76000,
,,,-00.000000212000,   5.76000,
,,,-00.000000211000,   5.84000,
,,,-00.000000210000,   5.84000,
,,,-00.000000209000,   5.84000,
,,,-00.000000208000,   5.84000,
,,,-00.000000207000,   5.92000,
,,,-00.000000206000,   5.92000,
,,,-00.000000205000,   5.92000,
,,,-00.000000204000,   5.92000,
,,,-00.000000203000,   6.00000,
,,,-00.000000202000,   6.00000,
,,,-00.000000201000,   6.00000,
,,,-00.000000200000,   6.00000,
,,,-00.000000199000,   6.08000,
,,,-00.000000198000,   6.08000,
,,,-00.000000197000,   6.08000,
,,,-00.000000196000,   6.08000,
,,,-00.000000195000,   6.08000,
,,,-00.000000194000,   6.16000,
,,,-00.000000193000,   6.16000,
,,,-00.000000192000,   6.16000,
,,,-00.000000191000,   6.16000,
,,,-00.000000190000,   6.16000,
,,,-00.000000189000,   6.16000,
,,,-00.000000188000,   6.24000,
,,,-00.000000187000,   6.24000,
,,,-00.000000186000,   6.24000,
,,,-00.000000185000,   6.24000,
,,,-00.000000184000,   6.24000,
,,,-00.000000183000,   6.32000,
,,,-00.000000182000,   6.32000,
,,,-00.000000181000,   6.32000,
,,,-00.000000180000,   6.32000,
,,,-00.000000179000,   6.32000,
,,,-00.000000178000,   6.32000,
,,,-00.000000177000,   6.32000,
,,,-00.000000176000,   6.40000,
,,,-00.000000175000,   6.40000,
,,,-00.000000174000,   6.40000,
,,,-00.000000173000,   6.40000,
,,,-00.000000172000,   6.40000,
,,,-00.000000171000,   6.40000,
,,,-00.000000170000,   6.40000,
,,,-00.000000169000,   6.48000,
,,,-00.000000168000,   6.48000,
,,,-00.000000167000,   6.48000,
,,,-00.000000166000,   6.48000,
,,,-00.000000165000,   6.48000,
,,,-00.000000164000,   6.48000,
,,,-00.000000163000,   6.48000,
,,,-00.000000162000,   6.48000,
,,,-00.000000161000,   6.48000,
,,,-00.000000160000,   6.48000,
,,,-00.000000159000,   6.48000,
,,,-00.000000158000,   6.48000,
,,,-00.000000157000,   6.48000,
,,,-00.000000156000,   6.48000,
,,,-00.000000155000,   6.56000,
,,,-00.000000154000,   6.56000,
,,,-00.000000153000,   6.56000,
,,,-00.000000152000,   6.56000,
,,,-00.000000151000,   6.56000,
,,,-00.000000150000,   6.56000,
,,,-00.000000149000,   6.56000,
,,,-00.000000148000,   6.56000,
,,,-00.000000147000,   6.56000,
,,,-00.000000146000,   6.56000,
,,,-00.000000145000,   6.56000,
,,,-00.000000144000,   6.56000,
,,,-00.000000143000,   6.56000,
,,,-00.000000142000,   6.56000,
,,,-00.000000141000,   6.56000,
,,,-00.000000140000,   6.56000,
,,,-00.000000139000,   6.56000,
,,,-00.000000138000,   6.56000,
,,,-00.000000137000,   6.56000,
,,,-00.000000136000,   6.56000,
,,,-00.000000135000,   6.56000,
,,,-00.000000134000,   6.56000,
,,,-00.000000133000,   6.56000,
,,,-00.000000132000,   6.56000,
,,,-00.000000131000,   6.56000,
,,,-00.000000130000,   6.56000,
,,,-00.000000129000,   6.56000,
,,,-00.000000128000,   6.56000,
,,,-00.000000127000,   6.56000,
,,,-00.000000126000,   6.56000,
,,,-00.000000125000,   6.56000,
,,,-00.000000124000,   6.56000,
,,,-00.000000123000,   6.56000,
,,,-00.000000122000,   6.56000,
,,,-00.000000121000,   6.48000,
,,,-00.000000120000,   6.48000,
,,,-00.000000119000,   6.48000,
,,,-00.000000118000,   6.48000,
,,,-00.000000117000,   6.48000,
,,,-00.000000116000,   6.48000,
,,,-00.000000115000,   6.48000,
,,,-00.000000114000,   6.48000,
,,,-00.000000113000,   6.48000,
,,,-00.000000112000,   6.48000,
,,,-00.000000111000,   6.48000,
,,,-00.000000110000,   6.40000,
,,,-00.000000109000,   6.40000,
,,,-00.000000108000,   6.40000,
,,,-00.000000107000,   6.40000,
,,,-00.000000106000,   6.40000,
,,,-00.000000105000,   6.40000,
,,,-00.000000104000,   6.40000,
,,,-00.000000103000,   6.40000,
,,,-00.000000102000,   6.32000,
,,,-00.000000101000,   6.32000,
,,,-00.000000100000,   6.32000,
,,,-00.000000099000,   6.32000,
,,,-00.000000098000,   6.32000,
,,,-00.000000097000,   6.32000,
,,,-00.000000096000,   6.32000,
,,,-00.000000095000,   6.24000,
,,,-00.000000094000,   6.24000,
,,,-00.000000093000,   6.24000,
,,,-00.000000092000,   6.24000,
,,,-00.000000091000,   6.24000,
,,,-00.000000090000,   6.16000,
,,,-00.000000089000,   6.16000,
,,,-00.000000088000,   6.16000,
,,,-00.000000087000,   6.16000,
,,,-00.000000086000,   6.16000,
,,,-00.000000085000,   6.16000,
,,,-00.000000084000,   6.08000,
,,,-00.000000083000,   6.08000,
,,,-00.000000082000,   6.08000,
,,,-00.000000081000,   6.08000,
,,,-00.000000080000,   6.00000,
,,,-00.000000079000,   6.00000,
,,,-00.000000078000,   6.00000,
,,,-00.000000077000,   6.00000,
,,,-00.000000076000,   6.00000,
,,,-00.000000075000,   5.92000,
,,,-00.000000074000,   5.92000,
,,,-00.000000073000,   5.92000,
,,,-00.000000072000,   5.92000,
,,,-00.000000071000,   5.92000,
,,,-00.000000070000,   5.84000,
,,,-00.000000069000,   5.84000,
,,,-00.000000068000,   5.84000,
,,,-00.000000067000,   5.84000,
,,,-00.000000066000,   5.76000,
,,,-00.000000065000,   5.76000,
,,,-00.000000064000,   5.76000,
,,,-00.000000063000,   5.76000,
,,,-00.000000062000,   5.68000,
,,,-00.000000061000,   5.68000,
,,,-00.000000060000,   5.68000,
,,,-00.000000059000,   5.68000,
,,,-00.000000058000,   5.60000,
,,,-00.000000057000,   5.60000,
,,,-00.000000056000,   5.60000,
,,,-00.000000055000,   5.60000,
,,,-00.000000054000,   5.60000,
,,,-00.000000053000,   5.52000,
,,,-00.000000052000,   5.52000,
,,,-00.000000051000,   5.52000,
,,,-00.000000050000,   5.52000,
,,,-00.000000049000,   5.52000,
,,,-00.000000048000,   5.44000,
,,,-00.000000047000,   5.44000,
,,,-00.000000046000,   5.44000,
,,,-00.000000045000,   5.44000,
,,,-00.000000044000,   5.36000,
,,,-00.000000043000,   5.36000,
,,,-00.000000042000,   5.36000,
,,,-00.000000041000,   5.36000,
,,,-00.000000040000,   5.28000,
,,,-00.000000039000,   5.28000,
,,,-00.000000038000,   5.28000,
,,,-00.000000037000,   5.28000,
,,,-00.000000036000,   5.28000,
,,,-00.000000035000,   5.20000,
,,,-00.000000034000,   5.20000,
,,,-00.000000033000,   5.20000,
,,,-00.000000032000,   5.20000,
,,,-00.000000031000,   5.12000,
,,,-00.000000030000,   5.12000,
,,,-00.000000029000,   5.12000,
,,,-00.000000028000,   5.04000,
,,,-00.000000027000,   5.04000,
,,,-00.000000026000,   5.04000,
,,,-00.000000025000,   4.96000,
,,,-00.000000024000,   4.96000,
,,,-00.000000023000,   4.96000,
,,,-00.000000022000,   4.88000,
,,,-00.000000021000,   4.88000,
,,,-00.000000020000,   4.88000,
,,,-00.000000019000,   4.80000,
,,,-00.000000018000,   4.80000,
,,,-00.000000017000,   4.80000,
,,,-00.000000016000,   4.72000,
,,,-00.000000015000,   4.72000,
,,,-00.000000014000,   4.64000,
,,,-00.000000013000,   4.64000,
,,,-00.000000012000,   4.56000,
,,,-00.000000011000,   4.56000,
,,,-00.000000010000,   4.56000,
,,,-00.000000009000,   4.48000,
,,,-00.000000008000,   4.48000,
,,,-00.000000007000,   4.40000,
,,,-00.000000006000,   4.40000,
,,,-00.000000005000,   4.40000,
,,,-00.000000004000,   4.32000,
,,,-00.000000003000,   4.32000,
,,,-00.000000002000,   4.24000,
,,,-00.000000001000,   4.24000,
,,,-00.000000000000,   4.16000,
,,,00.000000001000,   4.16000,
,,,00.000000002000,   4.08000,
,,,00.000000003000,   4.08000,
,,,00.000000004000,   4.08000,
,,,00.000000005000,   4.00000,
,,,00.000000006000,   4.00000,
,,,00.000000007000,   3.92000,
,,,00.000000008000,   3.92000,
,,,00.000000009000,   3.84000,
,,,00.000000010000,   3.84000,
,,,00.000000011000,   3.76000,
,,,00.000000012000,   3.76000,
,,,00.000000013000,   3.68000,
,,,00.000000014000,   3.68000,
,,,00.000000015000,   3.60000,
,,,00.000000016000,   3.60000,
,,,00.000000017000,   3.52000,
,,,00.000000018000,   3.52000,
,,,00.000000019000,   3.44000,
,,,00.000000020000,   3.44000,
,,,00.000000021000,   3.36000,
,,,00.000000022000,   3.36000,
,,,00.000000023000,   3.28000,
,,,00.000000024000,   3.28000,
,,,00.000000025000,   3.28000,
,,,00.000000026000,   3.20000,
,,,00.000000027000,   3.20000,
,,,00.000000028000,   3.20000,
,,,00.000000029000,   3.12000,
,,,00.000000030000,   3.12000,
,,,00.000000031000,   3.04000,
,,,00.000000032000,   2.96000,
,,,00.000000033000,   2.96000,
,,,00.000000034000,   2.88000,
,,,00.000000035000,   2.88000,
,,,00.000000036000,   2.80000,
,,,00.000000037000,   2.80000,
,,,00.000000038000,   2.72000,
,,,00.000000039000,   2.72000,
,,,00.000000040000,   2.64000,
,,,00.000000041000,   2.64000,
,,,00.000000042000,   2.56000,
,,,00.000000043000,   2.48000,
,,,00.000000044000,   2.48000,
,,,00.000000045000,   2.48000,
,,,00.000000046000,   2.40000,
,,,00.000000047000,   2.40000,
,,,00.000000048000,   2.32000,
,,,00.000000049000,   2.32000,
,,,00.000000050000,   2.24000,
,,,00.000000051000,   2.24000,
,,,00.000000052000,   2.16000,
,,,00.000000053000,   2.08000,
,,,00.000000054000,   2.08000,
,,,00.000000055000,   2.08000,
,,,00.000000056000,   2.00000,
,,,00.000000057000,   2.00000,
,,,00.000000058000,   1.92000,
,,,00.000000059000,   1.84000,
,,,00.000000060000,   1.84000,
,,,00.000000061000,   1.76000,
,,,00.000000062000,   1.76000,
,,,00.000000063000,   1.76000,
,,,00.000000064000,   1.68000,
,,,00.000000065000,   1.60000,
,,,00.000000066000,   1.60000,
,,,00.000000067000,   1.52000,
,,,00.000000068000,   1.52000,
,,,00.000000069000,   1.44000,
,,,00.000000070000,   1.44000,
,,,00.000000071000,   1.36000,
,,,00.000000072000,   1.36000,
,,,00.000000073000,   1.28000,
,,,00.000000074000,   1.28000,
,,,00.000000075000,   1.20000,
,,,00.000000076000,   1.12000,
,,,00.000000077000,   1.12000,
,,,00.000000078000,   1.12000,
,,,00.000000079000,   1.04000,
,,,00.000000080000,   1.04000,
,,,00.000000081000,   0.96000,
,,,00.000000082000,   0.88000,
,,,00.000000083000,   0.88000,
,,,00.000000084000,   0.80000,
,,,00.000000085000,   0.80000,
,,,00.000000086000,   0.72000,
,,,00.000000087000,   0.72000,
,,,00.000000088000,   0.64000,
,,,00.000000089000,   0.64000,
,,,00.000000090000,   0.56000,
,,,00.000000091000,   0.56000,
,,,00.000000092000,   0.48000,
,,,00.000000093000,   0.48000,
,,,00.000000094000,   0.40000,
,,,00.000000095000,   0.40000,
,,,00.000000096000,   0.32000,
,,,00.000000097000,   0.32000,
,,,00.000000098000,   0.24000,
,,,00.000000099000,   0.16000,
,,,00.000000100000,   0.16000,
,,,00.000000101000,   0.08000,
,,,00.000000102000,   0.08000,
,,,00.000000103000,   0.00000,
,,,00.000000104000,   0.00000,
,,,00.000000105000,  -0.08000,
,,,00.000000106000,  -0.08000,
,,,00.000000107000,  -0.16000,
,,,00.000000108000,  -0.24000,
,,,00.000000109000,  -0.24000,
,,,00.000000110000,  -0.24000,
,,,00.000000111000,  -0.32000,
,,,00.000000112000,  -0.40000,
,,,00.000000113000,  -0.40000,
,,,00.000000114000,  -0.40000,
,,,00.000000115000,  -0.48000,
,,,00.000000116000,  -0.56000,
,,,00.000000117000,  -0.56000,
,,,00.000000118000,  -0.64000,
,,,00.000000119000,  -0.64000,
,,,00.000000120000,  -0.72000,
,,,00.000000121000,  -0.72000,
,,,00.000000122000,  -0.80000,
,,,00.000000123000,  -0.80000,
,,,00.000000124000,  -0.88000,
,,,00.000000125000,  -0.88000,
,,,00.000000126000,  -0.96000,
